fight_id,event_id,event_name,event_date,event_location,weight_class,title_fight,winner_id,result_status,method,finish_round,finish_time,time_format,referee,details,bonuses,r_fighter_id,r_fighter_name,r_fighter_nick_name,r_height,r_weight_lbs,r_reach_inches,r_stance,r_dob,r_slpm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_acc,r_td_def,r_sub_avg,b_fighter_id,b_fighter_name,b_fighter_nick_name,b_height,b_weight_lbs,b_reach_inches,b_stance,b_dob,b_slpm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_acc,b_td_def,b_sub_avg,r_total_kd,b_total_kd,r_total_sig_landed,r_total_sig_atmp,b_total_sig_landed,b_total_sig_atmp,r_total_total_str_landed,r_total_total_str_atmp,b_total_total_str_landed,b_total_total_str_atmp,r_total_td_success,r_total_td_atmp,b_total_td_success,b_total_td_atmp,r_total_sub_att,b_total_sub_att,r_total_rev,b_total_rev,r_total_sig_str_landed_head,r_total_sig_str_atmp_head,b_total_sig_str_landed_head,b_total_sig_str_atmp_head,r_total_sig_str_landed_body,r_total_sig_str_atmp_body,b_total_sig_str_landed_body,b_total_sig_str_atmp_body,r_total_sig_str_landed_leg,r_total_sig_str_atmp_leg,b_total_sig_str_landed_leg,b_total_sig_str_atmp_leg,r_total_sig_str_landed_distance,r_total_sig_str_atmp_distance,b_total_sig_str_landed_distance,b_total_sig_str_atmp_distance,r_total_sig_str_landed_clinch,r_total_sig_str_atmp_clinch,b_total_sig_str_landed_clinch,b_total_sig_str_atmp_clinch,r_total_sig_str_landed_ground,r_total_sig_str_atmp_ground,b_total_sig_str_landed_ground,b_total_sig_str_atmp_ground,r_total_ctrl_seconds,b_total_ctrl_seconds,rounds_fought
d87755257628de36,0ff11cc094e887bc,UFC 122: Marquardt vs Okami,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Welterweight,0,4f736494fc733095,win,Submission,1,2:21,3 Rnd (5-5-5),Marc Goddard,Kneebar From Bottom Back Control,,baed16f18348908e,Kris McCray,Savage,"6' 0""",170,76,Orthodox,1981-09-24,2.69,45,2.57,54,2.88,55,38,0.0,4f736494fc733095,Carlos Eduardo Rocha,Ta Danado,"5' 10""",170,73,Orthodox,1981-07-12,1.24,34,1.85,55,0.0,0,52,1.4,0,0,3,8,2,4,14,19,3,5,2,2,0,0,0,1,0,1,1,4,1,3,2,3,0,0,0,1,1,1,1,5,2,4,0,1,0,0,2,2,0,0,90,24,1
857e8facd8ff7c36,6cd3dfc54f01287f,UFC Fight Night: Dolidze vs. Hernandez,2025-08-09,"Las Vegas, Nevada, USA",Light Heavyweight,0,9508cc6184cb2450,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Ben Cartlidge 28 - 29. Chris Lee 30 - 27. Tony Weeks 28 - 29.,,f14f644d41ade29f,Cody Brundage,,"6' 0""",185,72,Orthodox,1994-05-16,2.5,51,2.95,50,1.8,41,66,0.5,9508cc6184cb2450,Eric McConico,,"6' 0""",185,77,Southpaw,1990-05-09,2.92,46,3.05,45,0.64,100,68,0.0,0,0,31,65,26,72,43,78,54,102,3,7,0,0,0,0,0,0,26,57,18,58,3,5,7,13,2,3,1,1,19,45,16,53,12,20,10,19,0,0,0,0,328,192,3
60d27c73e4a20318,8a59d346dc976a10,UFC Fight Night: Nogueira vs Davis,2011-03-26,"Seattle, Washington, USA",Welterweight,0,28f3c2258a1d8874,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Lester Griffin 29 - 28. Sal D'amato 28 - 29. Randy Corley 28 - 29.,,28f3c2258a1d8874,John Hathaway,The Hitman,"6' 1""",170,75,Orthodox,1987-07-23,3.4,40,1.8,62,2.61,43,60,0.9,baed16f18348908e,Kris McCray,Savage,"6' 0""",170,76,Orthodox,1981-09-24,2.69,45,2.57,54,2.88,55,38,0.0,0,0,43,85,48,80,207,299,133,177,3,6,3,7,4,0,0,1,28,69,15,42,12,13,20,23,3,3,13,15,23,55,19,48,10,13,16,18,10,17,13,14,258,456,3
bd057764cb51f065,ad32471f01e7b1a5,UFC 119: Mir vs Cro Cop,2010-09-25,"Indianapolis, Indiana, USA",Heavyweight,0,008dc37cca279def,win,Submission,1,1:03,3 Rnd (5-5-5),Josh Rosenthal,Straight Armbar From Bottom Guard,,eef9b891edbd4604,Mark Hunt,Super Samoan,"5' 10""",265,72,Orthodox,1974-03-23,2.81,43,2.9,51,0.51,55,64,0.2,008dc37cca279def,Sean McCorkle,,"6' 7""",265,81,Orthodox,1976-07-17,0.85,44,2.48,52,2.12,40,33,4.2,0,0,2,8,0,4,3,9,0,4,1,1,0,2,0,2,0,0,2,8,0,4,0,0,0,0,0,0,0,0,1,7,0,4,0,0,0,0,1,1,0,0,34,0,1
c037cf1f7b429d5e,8db1b36dde268ef6,UFC 322: Della Maddalena vs. Makhachev,2025-11-15,"New York City, New York, USA",Middleweight,0,d1feea7a4bdcd503,win,KO/TKO,3,1:38,3 Rnd (5-5-5),Blake Grice,Punch to Head At Distance,,d1feea7a4bdcd503,Baisangur Susurkaev,The Real Hunter,"6' 2""",185,79,Orthodox,2001-01-08,5.74,54,4.45,58,2.09,26,100,0.8,9508cc6184cb2450,Eric McConico,,"6' 0""",185,77,Southpaw,1990-05-09,2.92,46,3.05,45,0.64,100,68,0.0,1,0,53,88,53,107,105,143,90,150,2,7,0,0,0,0,0,0,20,52,28,81,25,28,10,11,8,8,15,15,42,76,36,89,11,12,17,18,0,0,0,0,193,137,3
67f24cf244134661,e60d773a0a42048a,UFC Fight Night: Sterling vs. Zalal,2026-04-25,"Las Vegas, Nevada, USA",Middleweight,0,9508cc6184cb2450,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Mike Bell 28 - 29. Adalaide Byrd 28 - 29. Derek Cleary 28 - 29.,,260e9e0d4954aea6,Rodolfo Vieira,,"6' 0""",185,73,Orthodox,1989-09-25,3.43,54,4.28,49,2.87,22,60,0.9,9508cc6184cb2450,Eric McConico,,"6' 0""",185,77,Southpaw,1990-05-09,2.92,46,3.05,45,0.64,100,68,0.0,1,0,40,70,54,102,58,93,73,123,4,15,2,2,1,0,0,0,15,43,42,87,11,11,8,11,14,16,4,4,35,64,49,95,5,6,5,7,0,0,0,0,384,51,3
c739195deef32b45,a2b06ca02bca14c0,UFC 91: Couture vs Lesnar,2008-11-15,"Las Vegas, Nevada, USA",Welterweight,0,a149d6bc670cdb60,win,Submission,1,3:59,3 Rnd (5-5-5),Steve Mazzagatti,Armbar From Bottom Guard,Submission of the Night,a149d6bc670cdb60,Dustin Hazelett,McLovin,"6' 1""",170,76,Orthodox,1986-04-29,2.24,40,3.51,46,0.55,50,25,4.1,eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5,0,0,10,21,15,28,13,24,15,28,0,0,0,0,3,0,0,0,5,14,6,18,3,4,4,5,2,3,5,5,9,19,11,21,0,0,4,7,1,2,0,0,0,74,1
ec041009ce404879,1d147d4163a6989b,UFC 78: Validation,2007-11-17,"Newark, New Jersey, USA",Welterweight,0,b2acebbef8da14ea,win,Submission,2,3:19,3 Rnd (5-5-5),Dan Miragliotta,Armbar From Mount,Submission of the Night,b2acebbef8da14ea,Akihiro Gono,,"5' 7""",170,68,Switch,1974-10-07,2.18,48,2.67,63,1.01,84,46,0.5,eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5,1,0,27,44,31,62,39,56,32,63,1,1,0,0,1,0,0,0,4,13,14,41,9,13,10,13,14,18,7,8,20,33,17,33,3,5,14,29,4,6,0,0,155,68,2
1d127ec120dcb58e,304fcd812f12c589,UFC Fight Night: Stout vs Fisher,2007-06-12,"Hollywood, Florida, USA",Welterweight,0,eff47295daf721a6,win,Submission,2,2:04,3 Rnd (5-5-5),Jorge Alonso,Triangle Choke From Bottom Guard,,eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5,c3ea8deeba00462b,Pete Spratt,The Secret Weapon,"5' 9""",170,,Orthodox,1971-01-09,1.63,48,1.33,55,0.3,100,46,0.3,0,0,8,14,19,34,13,19,29,44,2,5,0,0,2,0,0,1,5,8,16,31,3,4,1,1,0,2,2,2,3,6,5,6,1,4,0,0,4,4,14,28,99,271,2
e2a61ec3bc83da98,19ffeb5e3fffd6d5,UFC 87: Seek And Destroy,2008-08-09,"Minneapolis, Minnesota, USA",Welterweight,0,eff47295daf721a6,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Vinny Gargiulo 28 - 29. Jeff Mullen 27 - 30. Cecil Peoples 27 - 30.,,eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5,93ce4ac89e3d7652,Luke Cummo,,"6' 0""",170,74,Orthodox,1980-04-27,1.74,43,1.5,59,0.89,55,42,1.4,0,0,26,44,11,25,44,64,42,61,4,7,1,2,7,1,1,0,22,39,2,11,4,5,6,11,0,0,3,3,2,9,4,13,8,11,5,8,16,24,2,4,617,133,3
7c883cf0b5eedc59,80d918336163b80c,UFC on FOX: Dos Anjos vs. Cowboy 2,2015-12-19,"Orlando, Florida, USA",Middleweight,0,eff47295daf721a6,win,Submission,3,4:10,3 Rnd (5-5-5),Jorge Alonso,Triangle Choke From Bottom Guard,,9deff9e3e8d94d47,Josh Samman,Anqa,"6' 3""",185,79,Orthodox,1988-03-14,2.08,52,2.47,34,1.09,33,33,0.4,eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5,0,0,10,19,39,53,53,70,80,97,2,4,2,4,0,1,1,1,6,15,36,49,3,3,3,4,1,1,0,0,1,7,2,3,0,0,3,4,9,12,34,46,381,437,3
ef6a0ee848382391,48d1f690b763934c,UFC 101: Declaration,2009-08-08,"Philadelphia, Pennsylvania, USA",Welterweight,0,fc31f896cde2bc2e,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Doug Crosby 28 - 29. Brad Duruttya 29 - 28. Cardo Urso 28 - 29.,,fc31f896cde2bc2e,John Howard,Doomsday,"5' 7""",170,72,Orthodox,1983-03-01,2.15,50,3.08,51,2.7,49,53,0.4,eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185,76,Switch,1986-11-05,2.07,49,1.6,46,2.28,50,33,2.5,0,0,19,37,11,46,58,78,44,83,5,7,2,6,1,1,1,2,5,19,8,42,5,6,2,3,9,12,1,1,8,21,5,33,0,0,3,3,11,16,3,10,505,183,3
c699c0e56664ff11,43563a32c3f10e95,UFC 183: Silva vs Diaz,2015-01-31,"Las Vegas, Nevada, USA",Flyweight,0,c268b2cfebccf652,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Dave Hagen 28 - 29. Chris Lee 28 - 29. Tony Weeks 28 - 29.,,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,c268b2cfebccf652,John Lineker,Hands of Stone,"5' 3""",135,67,Orthodox,1990-06-12,5.36,40,4.27,56,0.56,58,67,0.6,0,0,40,92,38,121,73,130,48,132,1,6,0,0,0,3,0,1,13,58,19,86,22,27,16,28,5,7,3,7,27,67,32,101,4,10,6,16,9,15,0,4,211,46,3
e9dfc2f009a77a8d,c50ea21fe9ef478d,UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",Middleweight,0,49d2a08964c5eb11,win,KO/TKO,2,0:33,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,,49d2a08964c5eb11,Nursulton Ruziboev,Black,"6' 5""",185,76,Orthodox,1993-11-19,2.38,46,2.68,49,1.36,80,33,0.3,9508cc6184cb2450,Eric McConico,,"6' 0""",185,77,Southpaw,1990-05-09,2.92,46,3.05,45,0.64,100,68,0.0,2,0,20,42,5,13,24,46,6,16,0,0,0,0,0,0,0,0,15,35,1,5,4,6,1,3,1,1,3,5,13,30,5,13,6,11,0,0,1,1,0,0,36,0,2
5f2065f737591226,ebc5af72ad5a28cb,UFC 163: Aldo vs Jung,2013-08-03,"Rio de Janeiro, Brazil",Flyweight,0,701e057d63c124d9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 27 - 30. Chris Watts 27 - 30. Mark Collett 28 - 29.,Fight of the Night,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,14aa21bc82cac57d,Iliarde Santos,,"5' 5""",125,67,Orthodox,1980-09-25,3.0,30,6.1,57,1.66,23,83,0.0,0,0,92,226,43,172,104,241,46,176,1,5,1,7,0,0,0,0,34,139,32,158,14,30,7,10,44,57,4,4,86,209,41,165,2,7,0,5,4,10,2,2,60,37,3
a0d99312f392f33e,2a7afe14b3a0a058,DREAM 17,2011-09-24,,Lightweight,0,79ded75550efc139,win,Submission,1,4:57,3 Rnd (5-5-5),,Neck Crank From Back Control,,79ded75550efc139,Shinya Aoki,Tobikan Judan,"5' 11""",154,,Southpaw,1983-05-09,0.97,58,1.25,58,2.54,41,60,4.0,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,0,0,4,5,0,2,39,43,6,8,2,3,0,0,1,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5,0,0,0,0,1
c8270b82d3a0942a,a8aba6fd8a463043,WEC 30: McCullough vs. Crunkilton,2007-09-05,,Bantamweight,0,701e057d63c124d9,win,KO/TKO,3,4:34,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head On Ground,,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,e57f0b06ea39e360,Coty Wheeler,Ox,"5' 6""",135,67,Orthodox,1978-10-11,1.88,22,3.16,59,0.87,37,33,2.6,0,0,57,108,8,72,155,216,8,72,4,4,0,0,0,0,0,0,42,90,1,53,7,9,1,5,8,9,6,14,17,51,8,71,3,5,0,1,37,52,0,0,432,0,3
201e7c6d2db7c9d5,59583ff832fe9d68,WEC 39: Brown vs. Garcia,2009-03-01,,Lightweight,0,11e3fd7546359fc5,win,Decision - Majority,3,5:00,3 Rnd (5-5-5),Mark Cal-loy,Lucy Rogers 29 - 29. Anthony Townsend 27 - 30. Jason Garcia 28 - 29.,,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,e69c5ce12f4e762b,Marcus Hicks,The Wrecking Ball,"5' 6""",155,64,Southpaw,1975-11-25,1.42,43,3.06,61,2.7,53,25,4.0,0,0,42,120,18,46,76,166,31,59,0,0,1,3,0,1,0,0,13,71,12,37,8,16,5,8,21,33,1,1,17,82,17,45,23,33,1,1,2,5,0,0,146,51,3
13ba941eae15552f,1c2f2571b18791b6,WEC 36: Faber vs. Brown,2008-11-05,,Lightweight,0,1d00756835ca67c9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jorge Ortiz,Hector Gomez 27 - 29. Chris Lee 28 - 29. Tim Vannatta 27 - 30.,Fight of the Night,1d00756835ca67c9,Donald Cerrone,Cowboy,"6' 1""",155,73,Orthodox,1983-03-29,4.41,46,4.48,53,1.16,33,73,1.2,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,3,0,72,185,61,143,77,192,79,167,2,3,0,0,2,0,0,2,57,165,20,83,6,11,6,11,9,9,35,49,58,152,57,138,3,8,3,4,11,25,1,1,160,61,3
22a2257989234747,a95a0504fd73bd3e,WEC 44: Brown vs. Aldo,2009-11-18,,Lightweight,0,d2fa318f34d0aadc,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Kim Winslow,Adalaide Byrd 28 - 29. Junichiro Kamijo 27 - 30. Tony Weeks 30 - 27.,,d2fa318f34d0aadc,Karen Darabedyan,,"5' 7""",155,68,Orthodox,1986-12-18,3.43,51,2.62,67,2.14,75,0,0.0,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,0,0,51,97,47,146,62,109,50,149,1,2,0,0,0,0,0,0,44,90,12,88,2,2,9,19,5,5,26,39,44,87,44,141,2,2,3,5,5,8,0,0,52,0,3
0836a9bdd8942bb3,073eee4e62f0d988,UFC Fight Night: McGregor vs Brandao,2014-07-19,"Dublin, Leinster, Ireland",Flyweight,0,701e057d63c124d9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Neil Hall,27 - 30. 27 - 30. 28 - 29.,,c945adc22c2bfe8f,Brad Pickett,One Punch,"5' 6""",135,68,Orthodox,1978-09-24,3.02,31,4.63,55,2.47,44,58,0.4,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,0,0,22,97,56,119,29,105,112,176,0,10,3,7,0,0,0,0,15,81,33,88,5,14,18,25,2,2,5,6,10,78,32,90,12,19,19,23,0,0,5,6,92,162,3
5c9f13e6e789fdee,2620f3eb21c79614,WEC 38: Varner vs. Cerrone,2009-01-25,,Bantamweight,0,10f3ba6cd2f44a97,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jon Schorle,Alejandro Rochin 27 - 30. Cecil Peoples 27 - 30. Lester Griffin 27 - 30.,,10f3ba6cd2f44a97,Dominick Cruz,The Dominator,"5' 8""",135,68,Orthodox,1985-03-09,3.91,33,2.61,70,2.82,42,83,0.1,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,0,0,57,239,32,158,58,240,35,161,0,4,2,6,0,0,0,0,43,216,12,116,9,16,15,29,5,7,5,13,49,221,25,131,8,18,7,26,0,0,0,1,0,0,3
40cc0ccf580a4836,601cf40c09090853,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Flyweight,0,80eacd4da0617c57,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Mark Smith 28 - 29. Glenn Trowbridge 28 - 29. Tony Weeks 28 - 29.,,80eacd4da0617c57,Joseph Benavidez,,"5' 4""",125,65,Southpaw,1984-07-31,3.52,34,2.67,61,1.41,30,62,0.6,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,0,0,57,184,40,113,62,189,54,127,0,1,1,4,0,0,0,0,33,135,18,70,12,23,13,24,12,26,9,19,52,177,30,94,5,7,8,16,0,0,2,3,25,89,3
dedaf589ed3e0c1a,06f0ffa6446c5b6d,WEC 31: Faber vs. Curran,2007-12-12,,Bantamweight,0,8a0be41c0380188d,win,Submission,1,3:19,3 Rnd (5-5-5),Josh Rosenthal,Guillotine Choke After Drop to Guard,,8a0be41c0380188d,Charlie Valencia,,"5' 3""",135,64,Orthodox,1974-10-31,2.58,37,2.61,77,1.4,53,75,0.5,701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125,64,Orthodox,1984-05-07,3.59,39,3.25,67,2.08,30,88,0.0,1,0,9,28,6,32,16,35,6,32,1,1,0,4,1,0,0,0,8,25,2,25,0,1,0,0,1,2,4,7,5,21,5,29,3,6,1,3,1,1,0,0,12,6,1
28d14941a678d34c,50d2f0018bcf9eef,WEC 32: Condit vs. Prater,2008-02-13,,WEC Lightweight,1,a54fc2d6fc224dc3,win,KO/TKO,3,2:54,5 Rnd (5-5-5-5-5),Steve Mazzagatti,Punches to Head In Clinch,Knockout of the Night,a54fc2d6fc224dc3,Jamie Varner,,"5' 8""",155,71,Orthodox,1984-10-12,2.92,34,2.55,58,3.49,53,66,0.8,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,2,0,43,161,20,78,50,168,29,87,3,14,0,0,0,0,0,0,35,148,9,64,7,11,9,12,1,2,2,2,24,134,16,71,15,21,4,6,4,6,0,1,160,21,3
93e3c033ad898819,c2a7623f398d9bd7,WEC 34: Faber vs. Pulver,2008-06-01,,Lightweight,0,11e3fd7546359fc5,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Nelson Hamilton 29 - 28. Marcos Rosales 27 - 30. Tony Weeks 27 - 30.,,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,8fd76e1b49c00ae2,Kenneth Alexander,The Machine,"5' 9""",155,,Orthodox,1977-09-25,0.88,19,2.2,66,4.71,26,0,0.0,0,0,35,102,14,73,51,118,17,76,1,1,4,18,0,0,0,0,4,50,11,68,9,14,3,5,22,38,0,0,26,90,12,68,9,12,2,5,0,0,0,0,31,101,3
10cfd70fdd01fe1f,a8aba6fd8a463043,WEC 30: McCullough vs. Crunkilton,2007-09-05,,WEC Lightweight,1,11e3fd7546359fc5,win,KO/TKO,1,1:29,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head At Distance,Knockout of the Night,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,22ee260735da0d58,Richard Crunkilton,Cleat,"5' 7""",155,,Orthodox,1979-11-25,1.72,41,1.45,58,4.08,61,65,1.3,3,0,16,33,5,15,16,33,5,15,0,0,0,2,0,0,0,0,11,27,3,11,5,6,2,3,0,0,0,1,7,18,5,14,6,9,0,1,3,6,0,0,14,14,1
103dd3ef6e5bd9e2,265589bdd93e7ce5,WEC 25: McCullough vs. Cope,2007-01-20,,WEC Lightweight,1,11e3fd7546359fc5,win,Submission,1,2:53,5 Rnd (5-5-5-5-5),John McCarthy,"Injury  
      Rib Injury",Fight of the Night,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,ce47f49e5c386a9c,Kit Cope,Havoc,"6' 0""",170,,Orthodox,1977-03-17,1.18,52,2.12,35,0.0,0,50,3.5,0,0,8,8,2,4,58,61,3,5,2,2,0,0,0,2,0,0,4,4,1,2,2,2,1,1,2,2,0,1,3,3,2,4,1,1,0,0,4,4,0,0,138,0,1
8f979d206eaec468,179f1948dc234f1f,UFC 171: Hendricks vs Lawler,2014-03-15,"Dallas, Texas, USA",Middleweight,0,0d8011111be000b2,win,Submission,1,4:33,3 Rnd (5-5-5),Kerry Hatley,Rear Naked Choke,,5cafbc97dba2e797,Robert McDaniel,Bubba,"6' 3""",185,75,Southpaw,1983-05-03,1.64,44,1.98,56,0.93,50,50,1.4,0d8011111be000b2,Sean Strickland,,"6' 1""",185,76,Orthodox,1991-02-27,5.98,42,4.53,60,0.66,62,68,0.1,0,0,4,10,20,35,4,10,24,39,1,1,1,2,0,1,0,0,1,5,17,29,2,4,2,5,1,1,1,1,4,10,7,16,0,0,2,2,0,0,11,17,26,154,1
8ab4682a544f3c49,e5c38954c006f15c,UFC Fight Night: Condit vs Kampmann 2,2013-08-28,"Indianapolis, Indiana, USA",Middleweight,0,0c6d9ea8306c029e,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Doug Crosby 28 - 29. Sal D'amato 28 - 29. Roy Silbert 28 - 29.,,0c6d9ea8306c029e,Brad Tavares,,"6' 1""",185,74,Orthodox,1987-12-21,3.41,43,3.32,54,0.7,26,80,0.0,5cafbc97dba2e797,Robert McDaniel,Bubba,"6' 3""",185,75,Southpaw,1983-05-03,1.64,44,1.98,56,0.93,50,50,1.4,0,0,30,79,14,56,38,87,35,78,0,1,1,3,0,0,0,0,7,48,7,38,7,13,3,7,16,18,4,11,21,70,10,49,5,5,2,2,4,4,2,5,97,281,3
82d5c8ae5aa80251,6ece1d2ab1bed31d,WFA 3,2002-11-23,,Lightweight,0,a566371ba2ad7152,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Eddie Millis 27 - 30. Jeff Mullen 26 - 30. Marcos Rosales 27 - 30.,,a566371ba2ad7152,Josh Thomson,The Punk,"5' 10""",155,71,Orthodox,1978-09-21,2.59,47,2.12,64,1.92,39,54,1.3,11e3fd7546359fc5,Rob McCullough,Razor,"5' 9""",155,69,Orthodox,1977-05-26,2.47,36,2.84,59,0.46,100,68,0.0,0,0,67,88,11,21,95,121,103,122,3,5,0,0,4,0,0,1,59,79,4,12,7,8,1,3,1,1,6,6,8,11,4,6,5,6,3,5,54,71,4,10,0,0,3
dc85144d1d945076,ce47f49e5c386a9c,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,"Las Vegas, Nevada, USA",Middleweight,0,5cafbc97dba2e797,win,Submission,3,2:49,3 Rnd (5-5-5),Steve Mazzagatti,Triangle Choke On Ground,,5cafbc97dba2e797,Robert McDaniel,Bubba,"6' 3""",185,75,Southpaw,1983-05-03,1.64,44,1.98,56,0.93,50,50,1.4,54ed8dc6f8c31207,Gilbert Smith,,"5' 9""",185,,Southpaw,1981-10-19,1.09,41,2.73,35,3.51,60,0,1.2,0,0,35,54,14,34,97,117,24,45,0,0,3,5,3,1,2,1,26,43,6,24,5,7,6,8,4,4,2,2,18,34,12,29,6,8,2,5,11,12,0,0,376,229,3
6ae10aa4c6dc986d,c6a33ff198aaaeeb,UFC 102: Couture vs Nogueira,2009-08-29,"Portland, Oregon, USA",Heavyweight,0,353de740bb6c7e75,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Marcos Rosales 26 - 30. Glenn Trowbridge 27 - 30. Trevor Trachsel 28 - 29.,,353de740bb6c7e75,Mike Russow,,"6' 1""",255,73,Orthodox,1976-09-11,1.55,47,2.9,59,4.66,43,0,0.7,75f871836d41f90f,Justin McCully,The Insane One,"6' 1""",225,73,Orthodox,1976-02-18,1.58,37,2.02,46,1.28,44,43,0.0,0,0,21,36,11,58,87,111,35,83,8,11,0,0,2,0,1,1,17,32,9,54,4,4,0,1,0,0,2,3,2,6,5,46,0,0,6,10,19,30,0,2,683,31,3
52f77a9f9eb66ab7,0ec821423baa26bd,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",Bantamweight,0,d0314416a7f26527,win,KO/TKO,1,0:56,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head At Distance,Knockout of the Night,d0314416a7f26527,Michael McDonald,Mayday,"5' 9""",135,70,Orthodox,1991-01-15,2.69,42,2.76,57,1.09,66,52,1.4,d18dbcb0f8e2b55d,Alex Soto,Extremo,"5' 8""",135,,Southpaw,1984-02-15,2.95,25,5.02,59,2.82,30,0,0.0,2,0,12,24,6,8,12,24,6,8,0,0,0,0,0,0,0,0,11,22,3,4,1,2,1,2,0,0,2,2,6,16,6,8,0,1,0,0,6,7,0,0,7,0,1
