fighter_id,fighter,dob,height_cm,reach_cm,stance,division,first_ufc_fight,last_ufc_fight,ufc_wins,ufc_losses,ufc_draws,ufc_no_contests,elo,wikipedia_page,pro_wins,pro_losses,pro_draws,pro_fights_before_ufc
440c9dbab63528fb,Paul Herrera,1964-02-21,177.8,,Orthodox,,1996-02-16,1996-02-16,0,1,0,0,1460.0,,,,,
f341f9551ba744e2,Paul Jones,1963-06-16,175.3,,Orthodox,Middleweight,1999-07-16,1999-09-24,1,1,0,0,1494.1,,,,,
aac5ac38148f0528,Paul Kelly,1984-09-12,175.3,177.8,Orthodox,Lightweight,2008-01-19,2011-02-05,5,4,0,0,1516.8,Paul Kelly (fighter),15,5,0,7
3f56b99447f00607,Paul Redmond,1986-10-20,177.8,,Orthodox,Featherweight,2015-01-24,2015-07-18,0,2,0,0,1427.3,,,,,
26eddcda9d6b2ffe,Paul Rodriguez,1975-05-18,170.2,,Orthodox,Welterweight,2001-06-29,2001-06-29,0,1,0,0,1464.6,,,,,
7b143a54451263d9,Paul Sass,1988-08-04,182.9,185.4,Orthodox,Lightweight,2010-10-16,2013-02-16,3,2,0,0,1534.6,Paul Sass,14,2,0,10
9b74de674c355425,Paul Taylor,1979-12-15,182.9,182.9,Orthodox,Lightweight,2007-04-21,2011-02-05,4,5,0,0,1486.5,Paul Taylor (fighter),11,6,1,10
07a18ae55dfc3cd9,Paul Varelans,1969-09-17,203.2,,Orthodox,,1995-07-14,1996-12-07,4,4,0,0,1501.9,Paul Varelans,9,9,0,0
2e5c2aa8e4ab9d82,Paulo Costa,1991-04-21,185.4,182.9,Orthodox,Light Heavyweight,2017-03-11,2026-04-11,8,4,0,0,1726.5,Paulo Costa,15,4,0,8
7ca4c3f8aa8bacae,Paulo Santos,,,,,Lightweight,1998-10-16,1998-10-16,0,1,0,0,1460.0,,,,,
30a09e43f15f1d75,Paulo Thiago,1981-01-25,180.3,188.0,Orthodox,Welterweight,2009-02-21,2014-09-13,5,8,0,0,1421.5,Paulo Thiago,19,11,0,8
93f9c19ae41d2a97,Pavel Andrusca,2002-05-08,170.2,167.6,Orthodox,Featherweight,2026-09-05,2026-09-05,1,0,0,0,1561.2,,,,,
9310418684bc896f,Pawel Pawlak,1989-02-08,182.9,185.4,Orthodox,Welterweight,2014-05-31,2015-07-18,1,2,0,0,1453.3,Paweł Pawlak,26,4,1,10
6e743a33d56bdaa4,Payton Talbott,1998-09-09,177.8,177.8,Switch,Bantamweight,2023-11-18,2025-12-06,5,1,0,0,1658.0,Payton Talbott,11,1,0,6
1ebdcb7488d0ebee,Pearl Gonzalez,1986-08-12,162.6,,Orthodox,Women's Strawweight,2017-04-08,2017-10-07,0,2,0,0,1428.7,Pearl Gonzalez,11,6,0,7
f7be1db194e03d7e,Pedro Falcao,1992-07-30,167.6,167.6,Orthodox,Bantamweight,2024-04-06,2025-04-05,0,2,0,0,1429.3,,,,,
6bd02119599741a4,Pedro Munhoz,1986-09-07,167.6,165.1,Orthodox,Bantamweight,2014-02-22,2024-11-02,10,10,0,2,1572.8,Pedro Munhoz,20,10,0,10
e983c62faf677ab2,Pedro Nobre,1986-02-13,165.1,,,Bantamweight,2013-01-19,2013-01-19,0,0,0,1,1500.0,,,,,
b44f39a5c6596953,Pedro Rizzo,1974-05-03,185.4,,Orthodox,Heavyweight,1998-10-16,2003-11-21,9,5,0,0,1610.9,Pedro Rizzo,20,11,0,5
92b36014314b028b,Peggy Morgan,1979-12-16,185.4,,,Women's Bantamweight,2013-11-30,2013-11-30,0,1,0,0,1460.0,,,,,
58bc81376286b3d3,Per Eklund,1980-11-12,177.8,182.9,Orthodox,Lightweight,2008-01-19,2009-02-21,1,2,0,0,1455.8,Per Eklund (fighter),14,5,1,16
776d4262c4da38bf,Pete Rodriguez,1996-11-13,175.3,180.3,Switch,Welterweight,2022-01-22,2024-02-03,1,2,0,0,1463.6,,,,,
0359313549d230a1,Pete Sell,1982-08-05,180.3,190.5,Orthodox,Welterweight,2005-02-05,2009-03-07,2,5,0,0,1424.3,Pete Sell,10,7,0,5
c3ea8deeba00462b,Pete Spratt,1971-01-09,175.3,,Orthodox,Welterweight,2002-06-22,2007-06-12,3,4,0,0,1461.6,Pete Spratt,25,24,0,15
6291ac0a3726732f,Pete Williams,1975-07-10,190.5,,Orthodox,Heavyweight,1998-05-15,2002-03-22,3,5,0,0,1431.0,Pete Williams (fighter),12,6,0,8
d21113c9ff3788ae,Peter Barrett,1986-08-10,177.8,185.4,Southpaw,Featherweight,2020-08-08,2020-12-12,0,2,0,0,1431.1,,,,,
1fcfc3709fe58151,Peter Sobotta,1987-01-11,182.9,190.5,Southpaw,Welterweight,2009-06-13,2020-07-25,4,6,0,0,1492.5,Peter Sobotta,17,7,1,9
d661ce4da776fc20,Petr Yan,1993-02-11,170.2,170.2,Switch,Bantamweight,2018-06-23,2025-12-06,12,4,0,0,1871.3,Petr Yan,20,5,0,9
1652f3213655b935,Phil Baroni,1976-04-16,175.3,182.9,Orthodox,Middleweight,2001-02-23,2011-01-01,3,7,0,0,1393.2,Phil Baroni,16,19,0,1
902ab9197b83d0db,Phil Davis,1984-09-25,188.0,200.7,Orthodox,Light Heavyweight,2010-02-06,2015-01-24,9,3,0,1,1703.1,Phil Davis (fighter),25,8,0,4
ba043b03eb799063,Phil Harris,1983-09-04,162.6,165.1,Orthodox,Flyweight,2012-10-05,2014-07-19,1,3,0,1,1430.0,Phil Harris (fighter),22,12,1,31
547afe1017e72dbe,Phil Hawes,1989-01-08,182.9,195.6,Orthodox,Middleweight,2020-10-24,2024-01-13,4,4,0,0,1458.2,Phil Hawes,12,6,0,10
a8fa0c4e95512806,Phil Johns,1968-10-22,157.5,,Southpaw,Welterweight,2001-02-23,2001-02-23,0,1,0,0,1462.8,,,,,
8e382b585a92affe,Phil Rowe,1990-07-18,190.5,203.2,Orthodox,Welterweight,2021-02-13,2026-02-21,4,5,0,0,1508.2,Philip Rowe,12,7,0,9
6ef65b6a152e49d5,Philip De Fries,1986-04-21,195.6,200.7,Orthodox,Heavyweight,2011-11-05,2013-04-06,2,3,0,0,1462.1,Phil De Fries,29,6,0,8
53c943c873cffe90,Philipe Lins,1985-08-17,188.0,198.1,Orthodox,Light Heavyweight,2020-05-13,2024-03-09,4,2,0,0,1595.0,Philipe Lins,18,6,0,16
18aecaf50f52e4c3,Phillip Miller,1979-02-20,180.3,,Orthodox,Middleweight,2002-07-13,2002-11-22,2,0,0,0,1579.9,Phillip Miller,16,0,0,10
64360e618823a8e4,Phillipe Nover,1984-02-03,175.3,182.9,Orthodox,Featherweight,2008-12-13,2017-02-11,1,6,0,0,1367.1,Phillipe Nover,11,8,1,6
e375cb5caf4717b6,Piera Rodriguez,1992-11-11,160.0,160.0,Orthodox,Women's Strawweight,2022-04-09,2026-03-14,5,2,0,0,1592.5,,,,,
31bbd39c0a075d4e,Pingyuan Liu,1993-02-13,167.6,182.9,Orthodox,Bantamweight,2018-07-22,2019-12-21,2,2,0,0,1491.7,Liu Pingyuan,15,6,0,17
a3be148af5c7b088,Piotr Hallmann,1987-08-25,175.3,180.3,Orthodox,Lightweight,2013-09-04,2015-11-07,2,4,0,0,1456.5,Piotr Hallmann,19,6,0,14
5c126c6aac3ef364,Poliana Botelho,1988-12-15,172.7,170.2,Orthodox,Women's Flyweight,2017-10-07,2022-06-04,3,4,0,0,1466.7,Poliana Botelho,9,5,0,6
9673a497a9da119a,Polyana Viana,1992-06-14,165.1,170.2,Orthodox,Women's Strawweight,2018-02-03,2026-05-16,4,8,0,0,1392.0,Polyana Viana,13,9,0,10
9fe7af8b3fbe00a0,Preston Parsons,1995-07-15,180.3,180.3,Orthodox,Welterweight,2021-07-17,2025-01-11,2,4,0,0,1462.2,,,,,
b1e5bcaad32a3cac,Priscila Cachoeira,1988-08-19,170.2,165.1,Orthodox,Women's Bantamweight,2018-02-03,2026-06-06,5,9,0,0,1395.8,Priscila Cachoeira,13,9,0,8
19f8a2f6eecd92ac,Puja Tomar,1993-12-05,154.9,149.9,Southpaw,Women's Strawweight,2024-06-08,2025-03-22,1,1,0,0,1474.1,Puja Tomar,9,6,0,12
64facb6cc564262d,Punahele Soriano,1992-11-22,180.3,182.9,Southpaw,Welterweight,2019-12-14,2026-09-05,7,5,0,0,1578.5,Punahele Soriano,13,5,0,6
32feae6d9a1e5047,Quang Le,1991-10-18,170.2,177.8,Orthodox,Bantamweight,2024-08-10,2025-09-13,1,3,0,0,1448.1,,,,,
17734443a833cdf7,Quillan Salkilld,1999-12-28,182.9,190.5,Orthodox,Lightweight,2025-02-08,2026-08-08,6,0,0,0,1752.0,Quillan Salkilld,13,1,0,8
16af2d5a6f28bee2,Quinn Mulhern,1984-09-20,190.5,,Orthodox,Lightweight,2013-03-16,2014-01-04,0,2,0,0,1434.7,Quinn Mulhern,18,4,0,20
ffc088e64fab57e9,Quinton Jackson,1978-06-20,185.4,185.4,Orthodox,Light Heavyweight,2007-02-03,2015-04-25,8,5,0,0,1614.8,,,,,
e03187ec8b5b6abc,RJ Harris,1998-10-01,190.5,198.1,Orthodox,Heavyweight,2026-07-18,2026-07-18,1,0,0,0,1536.1,,,,,
01784fbc27c68b14,Rachael Ostovich,1991-02-25,160.0,157.5,Orthodox,Women's Flyweight,2017-12-01,2020-11-28,1,3,0,0,1414.4,Rachael Ostovich,4,6,0,6
e132d47bd9efbbe0,Rafa Garcia,1994-08-05,170.2,177.8,Orthodox,Lightweight,2021-03-13,2026-09-12,7,5,0,0,1627.8,,,,,
029afd138865d20a,Rafael Alves,1990-11-14,172.7,172.7,Orthodox,Lightweight,2021-05-22,2023-02-25,1,3,0,0,1471.4,Rafael Alves (fighter),22,13,0,28
08a7080ff5904661,Rafael Carino,,203.2,,Orthodox,,1996-05-17,1996-05-17,1,0,0,0,1540.0,,,,,
5c1ca0c72b599a3c,Rafael Cavalcante,1980-04-14,185.4,188.0,Orthodox,Light Heavyweight,2013-06-08,2016-02-06,1,4,0,0,1431.7,Rafael Cavalcante,13,7,0,15
09a4447655fd4b7b,Rafael Cerqueira,1990-03-15,190.5,193.0,Southpaw,Light Heavyweight,2024-10-26,2025-11-22,0,4,0,0,1369.4,,,,,
6a2f7c151031653d,Rafael Dos Anjos,1984-10-26,172.7,177.8,Southpaw,Welterweight,2008-11-15,2024-10-26,21,15,0,0,1615.1,Rafael dos Anjos,32,17,0,12
83455a9d17f57dae,Rafael Estevam,1996-08-10,172.7,175.3,Orthodox,Bantamweight,2023-11-18,2026-04-04,3,1,0,0,1563.9,,,,,
c814b4c899793af6,Rafael Fiziev,1993-03-05,172.7,180.3,Switch,Lightweight,2019-04-20,2026-06-27,8,5,0,0,1672.0,Rafael Fiziev,14,5,0,6
0dba4df5f34d5ff0,Rafael Natal,1982-12-25,182.9,195.6,Orthodox,Middleweight,2010-09-15,2017-07-22,9,7,1,0,1507.7,Rafael Natal,21,9,1,14
d6a8edb7410223a0,Rafael Tobias,2003-03-20,188.0,188.0,Orthodox,Light Heavyweight,2026-03-07,2026-08-15,0,2,0,0,1416.3,,,,,
15b1b21cd743d652,Rafaello Oliveira,1982-01-26,172.7,180.3,Orthodox,Lightweight,2009-09-19,2014-02-22,2,6,0,0,1404.7,Rafaello Oliveira,17,8,0,13
577ec7e108b94be3,Rainy Martinez,,182.9,,Orthodox,Lightweight,1997-02-07,1997-02-07,0,1,0,0,1464.1,,,,,
abd5fb12437eda21,Ramazan Emeev,1987-05-23,177.8,193.0,Southpaw,Welterweight,2017-10-21,2022-06-11,5,3,0,0,1565.2,Ramazan Emeev,23,6,0,17
7d0a1968b38ca439,Ramazan Temirov,1997-01-31,162.6,160.0,Orthodox,Flyweight,2024-10-12,2026-07-25,3,0,0,0,1627.4,,,,,
d1152823307d7e7c,Rameau Thierry Sokoudjou,1984-04-18,177.8,198.1,Orthodox,Light Heavyweight,2007-12-29,2008-10-18,1,2,0,0,1471.7,Sokoudjou,18,18,0,5
915c8d39d4a0e7d1,Ramiro Hernandez,1986-07-22,175.3,,Orthodox,Bantamweight,2013-09-04,2014-01-25,0,2,0,0,1428.0,,,,,
3d074044a33825e7,Ramiz Brahimaj,1992-11-17,177.8,182.9,Orthodox,Welterweight,2020-11-07,2026-08-15,5,5,0,0,1513.2,Ramiz Brahimaj,13,6,0,10
c5ccd878231c5407,Ramon Taveras,1994-01-09,172.7,177.8,Southpaw,Featherweight,2024-01-20,2025-09-27,1,2,0,0,1447.2,,,,,
3eb4dc9a7d4ac906,Ramona Pascual,1988-09-23,170.2,167.6,Southpaw,Women's Bantamweight,2022-02-26,2022-11-05,0,3,0,0,1393.4,,,,,
22aa91e402d0fe1f,Ramsey Nijem,1988-04-01,180.3,190.5,Orthodox,Lightweight,2011-06-04,2015-07-25,5,5,0,0,1509.3,Ramsey Nijem,10,9,0,5
4a57ebb14315b251,Randa Markos,1985-08-10,162.6,160.0,Orthodox,Women's Strawweight,2014-12-12,2021-10-23,7,10,1,0,1430.6,Randa Markos,11,11,1,5
c6aee362c7a7d482,Randy Brown,1990-07-08,190.5,198.1,Orthodox,Welterweight,2016-01-30,2026-04-11,14,8,0,0,1658.8,Randy Brown (fighter),20,8,0,6
325ad0dd9126d3df,Randy Costa,1994-07-06,175.3,185.4,Switch,Bantamweight,2019-04-13,2022-10-01,2,4,0,0,1418.0,Randy Costa,8,4,0,4
0aa92558424ced9e,Randy Couture,1963-06-22,185.4,190.5,Orthodox,Light Heavyweight,1997-05-30,2011-04-30,16,8,0,0,1684.6,Randy Couture,19,11,0,0
94527830000ab715,Rani Yahya,1984-09-12,167.6,170.2,Orthodox,Bantamweight,2011-01-22,2024-04-27,13,6,1,1,1588.1,Rani Yahya,26,12,1,19
b9f28e7045fdfce7,Raoni Barcelos,1987-05-01,170.2,170.2,Orthodox,Bantamweight,2018-07-14,2026-04-25,11,4,0,0,1717.3,Raoni Barcelos,22,5,0,12
2f13e4020cea5b38,Raphael Assuncao,1982-07-19,165.1,167.6,Orthodox,Bantamweight,2011-03-19,2023-03-11,12,7,0,0,1562.8,Raphael Assunção,28,10,0,19
41f90012b86a11bf,Raphael Pessoa,1989-03-09,190.5,198.1,Orthodox,Heavyweight,2019-08-10,2020-07-25,1,2,0,0,1466.3,Raphael Pessoa,10,7,0,9
fc169c387b4b465d,Raquel Pennington,1988-09-05,170.2,170.2,Orthodox,Women's Bantamweight,2013-11-30,2024-10-05,13,6,0,0,1714.7,Raquel Pennington,16,9,0,6
d1528ac5675558b1,Rashad Coulter,1981-11-27,180.3,193.0,Orthodox,Light Heavyweight,2017-05-13,2018-11-24,1,3,0,0,1425.5,Rashad Coulter,9,5,0,9
ee779c43a8926d52,Rashad Evans,1979-09-25,182.9,190.5,Orthodox,Light Heavyweight,2005-11-05,2018-06-09,14,8,1,0,1593.3,Rashad Evans,20,8,1,3
7ea1f74cef32f906,Rashid Magomedov,1984-11-29,175.3,177.8,Orthodox,Lightweight,2014-02-01,2017-04-15,5,1,0,0,1644.0,Rashid Magomedov,26,6,1,16
fe2babf95de24fb1,Raul Rosas Jr.,2004-10-08,175.3,170.2,Switch,Bantamweight,2022-12-10,2026-03-07,6,1,0,0,1658.7,Raul Rosas Jr.,12,1,0,6
82b4e942781b1046,Raulian Paiva,1995-10-17,172.7,175.3,Orthodox,Bantamweight,2019-02-09,2022-06-25,3,4,0,0,1478.9,Raulian Paiva,23,6,2,19
4948e412fa6ab67d,Ravena Oliveira,1997-02-20,165.1,165.1,Orthodox,Women's Flyweight,2023-10-14,2026-08-08,0,4,0,0,1364.8,,,,,
a4de54ea806fb525,Ray Borg,1993-08-04,162.6,160.0,Orthodox,Bantamweight,2014-04-19,2020-05-13,7,5,0,0,1612.0,Ray Borg,16,5,0,6
90e0985df05e51bc,Ray Rodriguez,1987-12-10,170.2,177.8,Orthodox,Bantamweight,2020-09-05,2021-03-13,0,2,0,0,1443.7,,,,,
ea0ad155451ed1f5,Ray Wizard,,,,,,1994-03-11,1994-03-11,0,1,0,0,1452.8,,,,,
02bb48869eb7ac8f,Rayanne dos Santos,1995-06-08,157.5,157.5,Orthodox,Women's Strawweight,2023-12-09,2025-05-31,0,3,0,0,1418.1,Rayanne dos Santos,14,9,0,20
38b50fd1e1b5b656,Razak Al-Hassan,1982-05-14,188.0,,Orthodox,Light Heavyweight,2008-12-10,2009-10-24,0,2,0,0,1440.0,,,,,
46e2ca71fd5089cb,Reese Andy,1973-03-31,182.9,,Orthodox,Light Heavyweight,2008-07-19,2008-12-27,0,2,0,0,1440.9,Reese Andy,7,3,0,8
9f5609dba6584ab2,Regina Tarin,2004-10-19,170.2,167.6,Southpaw,Women's Flyweight,2026-02-28,2026-09-12,2,0,0,0,1586.5,,,,,
f9081770e28ea2e1,Reginaldo Vieira,1982-11-26,170.2,165.1,Orthodox,Bantamweight,2015-08-01,2017-02-19,1,2,0,0,1462.3,,,,,
2f43a3e82661fa99,Rei Tsuruya,2002-06-22,167.6,172.7,Orthodox,Flyweight,2024-06-29,2026-08-29,3,1,0,0,1571.5,,,,,
d549cefc7c54ab78,Reinier de Ridder,1990-09-07,193.0,198.1,Southpaw,Light Heavyweight,2024-11-09,2026-08-22,5,2,0,0,1655.1,Reinier de Ridder,22,4,0,19
749685d24e2cac50,Remco Pardoel,1969-05-23,190.5,,Southpaw,,1994-03-11,1995-09-08,3,2,0,0,1549.3,,,,,
2c99576fefe53c7c,Renan Barao,1987-01-31,167.6,177.8,Orthodox,Featherweight,2011-05-28,2019-11-16,9,8,0,0,1452.3,Renan Barão,34,10,1,27
b6452706b373eea1,Renato Moicano,1989-05-21,180.3,182.9,Orthodox,Lightweight,2014-12-20,2026-04-04,13,7,0,0,1735.7,Renato Moicano,20,7,1,9
d468288756ae3982,Renato Sobral,1975-09-07,185.4,190.5,Orthodox,Light Heavyweight,2000-11-17,2007-08-25,6,4,0,0,1587.3,Renato Sobral,37,12,0,18
c24b1db4b809d41b,Renato Verissimo,1973-08-03,185.4,,Orthodox,Welterweight,2004-01-31,2004-10-22,1,2,0,0,1479.4,Renato Verissimo,7,5,0,4
44bc27bfa76dcd9e,Renee Forte,1987-03-27,170.2,180.3,Orthodox,Lightweight,2012-10-13,2014-03-15,1,3,0,0,1437.6,Renée Forte,8,4,0,8
aae0897825336b1a,Renzo Gracie,1967-03-11,177.8,,Orthodox,Welterweight,2010-04-10,2010-04-10,0,1,0,0,1482.1,Renzo Gracie,14,7,1,18
4417980b3e798abf,Reuben Duran,1983-07-02,170.2,180.3,Orthodox,Bantamweight,2011-03-03,2013-03-16,1,3,0,0,1435.5,Reuben Duran,11,7,1,10
b5ea750025697880,Rex Holman,,190.5,,Southpaw,Light Heavyweight,2007-03-03,2007-03-03,0,1,0,0,1468.5,,,,,
e25bcbcdaf6537a1,Reza Madadi,1978-06-20,180.3,185.4,Orthodox,Lightweight,2012-04-14,2017-05-28,3,4,0,0,1502.9,Reza Madadi,14,6,0,13
d41937647eae9a34,Reza Nasri,,180.3,,Orthodox,,1996-09-20,1996-09-20,0,1,0,0,1461.5,,,,,
f748267c4ab6c127,Rhys McKee,1995-09-10,188.0,198.1,Orthodox,Welterweight,2020-07-25,2025-09-06,1,5,0,0,1407.1,Rhys McKee,15,7,1,13
aa6e591c2a2cdecd,Ricardo Abreu,1984-04-27,180.3,,Orthodox,Middleweight,2014-05-31,2015-06-06,1,1,0,0,1515.2,,,,,
91186547a7f3f758,Ricardo Almeida,1976-11-29,182.9,188.0,Orthodox,Welterweight,2001-05-04,2011-03-19,6,5,0,0,1578.7,Ricardo Almeida,13,5,0,1
e9e1acc96536bb4f,Ricardo Funch,1980-08-14,177.8,188.0,Southpaw,Welterweight,2009-12-12,2012-06-22,0,4,0,0,1374.2,Ricardo Funch,9,6,0,7
3974fa35c917af1d,Ricardo Lamas,1982-05-21,172.7,180.3,Orthodox,Featherweight,2011-06-26,2020-08-29,11,6,0,0,1664.8,Ricardo Lamas,20,8,0,11
1ae8f3c723aacff4,Ricardo Ramos,1995-08-01,175.3,182.9,Orthodox,Featherweight,2017-02-04,2025-10-11,8,7,0,0,1447.1,Ricardo Ramos (fighter),17,8,0,10
744e098e065cfdbe,Ricardo Romero,1978-04-15,182.9,193.0,Orthodox,Light Heavyweight,2010-07-03,2011-09-24,1,2,0,0,1451.6,Ricardo Romero (fighter),11,3,0,11
50cc91ce2982785d,Ricco Rodriguez,1977-08-19,193.0,,Orthodox,Heavyweight,2001-06-29,2003-11-21,5,2,0,0,1583.1,Ricco Rodriguez,54,27,0,10
210935fd21670f6d,Rich Attonito,1977-06-16,177.8,182.9,Orthodox,Welterweight,2010-06-19,2011-12-10,3,2,0,0,1521.1,Rich Attonito,10,5,0,10
7d21de9c6d7c98b2,Rich Clementi,1976-03-31,175.3,182.9,Southpaw,Lightweight,2003-02-28,2009-02-07,5,5,0,0,1501.4,Rich Clementi,45,23,1,19
d897897060f10a3a,Rich Franklin,1974-10-05,185.4,193.0,Southpaw,Middleweight,2003-04-25,2012-11-10,14,6,0,0,1643.6,Rich Franklin,29,7,0,12
22ee260735da0d58,Richard Crunkilton,1979-11-25,170.2,,Orthodox,Lightweight,2003-04-25,2003-04-25,0,1,0,0,1460.0,Richard Crunkilton,19,4,0,11
303a05a7aa3ff761,Richard Walsh,1988-12-01,182.9,185.4,Orthodox,Welterweight,2014-04-16,2016-11-26,2,4,0,0,1437.7,Richard Walsh (fighter),9,4,0,8
9147679e1a4ad4a3,Richardson Moreira,1984-03-31,188.0,,Orthodox,Middleweight,2014-05-31,2015-01-31,0,2,0,0,1442.3,,,,,
318e629d1eb7aa49,Richie Hightower,1974-11-26,172.7,,Orthodox,Welterweight,2007-12-08,2007-12-08,0,1,0,0,1460.0,,,,,
abde3388a589103c,Richie Miranda,1994-08-12,172.7,190.5,Southpaw,Lightweight,2026-08-08,2026-08-08,0,1,0,0,1464.3,,,,,
f75c5ca0d91b9115,Richie Smullen,1991-08-17,175.3,172.7,Orthodox,Lightweight,2018-07-06,2018-07-06,0,1,0,0,1460.0,,,,,
54578e5927adea53,Richie Vaculik,1983-06-19,167.6,175.3,Orthodox,Flyweight,2013-12-06,2015-11-14,1,3,0,0,1417.8,Richie Vaculik,10,4,0,10
2549d63da9c456cb,Rick Davis,,175.3,,Orthodox,Lightweight,2006-05-27,2006-05-27,0,1,0,0,1458.9,,,,,
5b5307450405abf0,Rick Story,1984-08-28,175.3,180.3,Southpaw,Welterweight,2009-06-13,2016-08-20,12,7,0,0,1676.0,Rick Story,21,10,0,9
814ff3018127e8fc,Ricky Glenn,1989-04-12,182.9,177.8,Southpaw,Welterweight,2016-09-17,2024-08-17,4,6,1,0,1436.0,Ricky Glenn,22,9,2,22
9b1e3fb4f8cbd5b7,Ricky Rainey,1983-06-29,185.4,195.6,Switch,Welterweight,2018-04-14,2018-11-30,0,2,0,0,1430.0,Ricky Rainey,13,6,0,17
5987b2458f4b5290,Ricky Simon,1992-08-31,167.6,175.3,Orthodox,Bantamweight,2018-04-21,2026-03-28,10,6,1,0,1607.2,Ricky Simón,22,7,1,13
cd3d7e37ff2d679c,Ricky Turcios,1993-06-05,175.3,180.3,Orthodox,Featherweight,2021-08-28,2026-03-07,2,4,0,0,1387.8,,,,,
7c35f869033901ae,Riki Fukuda,1981-01-06,182.9,185.4,Southpaw,Middleweight,2011-02-26,2013-03-02,2,3,0,0,1471.5,Riki Fukuda,24,9,0,21
f9ae6914f604aa9f,Rin Nakai,1986-10-22,154.9,,Orthodox,Women's Bantamweight,2014-09-20,2016-03-19,0,2,0,0,1417.5,Rin Nakai,29,2,1,17
8f765fd5775a8873,Rinat Fakhretdinov,1991-09-28,182.9,188.0,Orthodox,Welterweight,2022-06-04,2025-09-06,6,0,1,0,1705.5,Rinat Fakhretdinov,24,1,1,18
d8c811df0386d5e8,Rinya Nakamura,1995-03-23,170.2,172.7,Southpaw,Bantamweight,2023-02-04,2025-08-02,4,1,0,0,1583.6,Rinya Nakamura,10,1,0,6
739fd4fbb5d862f4,Rizvan Kuniev,1992-03-10,193.0,193.0,Orthodox,Heavyweight,2025-06-21,2026-07-25,2,1,0,0,1597.1,Rizvan Kuniev,14,3,1,16
1c86754617d9813a,Roan Carneiro,1978-06-02,180.3,193.0,Orthodox,Welterweight,2007-04-05,2017-02-11,4,5,0,0,1509.5,Roan Carneiro,22,13,0,13
a7d687e6ecb30981,Rob Broughton,1983-03-03,188.0,188.0,Orthodox,Heavyweight,2010-10-16,2011-11-05,1,2,0,0,1465.9,Rob Broughton,16,7,1,20
dc0f07928009a127,Rob Emerson,1981-07-30,175.3,177.8,Orthodox,Lightweight,2007-06-23,2010-03-31,3,3,0,1,1467.1,Rob Emerson,21,15,0,13
05339613bf8e9808,Rob Font,1987-06-25,172.7,180.3,Orthodox,Bantamweight,2014-07-05,2026-03-07,12,9,0,0,1596.7,Rob Font,22,10,0,11
054defd5420a551f,Rob Kimmons,1981-01-30,177.8,185.4,Orthodox,Middleweight,2008-06-21,2011-03-03,3,4,0,0,1442.7,Rob Kimmons,25,9,0,23
f3388d2cf7ab3f64,Rob MacDonald,1978-09-05,190.5,198.1,Orthodox,Light Heavyweight,2006-03-04,2006-08-26,1,2,0,0,1464.1,Rob MacDonald,5,4,0,3
826475cc758e60e6,Rob Wilkinson,1992-02-22,190.5,203.2,Orthodox,Middleweight,2017-09-02,2018-02-10,0,2,0,0,1426.9,Rob Wilkinson,20,5,0,11
42078a86d3dd037b,Rob Yundt,1980-05-05,185.4,,Orthodox,Middleweight,2008-02-02,2008-06-21,0,2,0,0,1421.1,,,,,
f2925e6db404bf1d,Robbie Lawler,1982-03-20,180.3,188.0,Southpaw,Welterweight,2002-05-10,2023-07-08,15,10,0,0,1647.2,Robbie Lawler,30,16,0,4
140567899d98978a,Robelis Despaigne,1988-08-09,200.7,213.4,Orthodox,Heavyweight,2024-03-09,2026-09-19,2,2,0,0,1469.4,Robelis Despaigne,7,2,0,4
f96856f9d69fd7e4,Robert Bryczek,1990-07-04,182.9,190.5,Orthodox,Middleweight,2024-02-10,2026-05-02,1,2,0,0,1478.6,Robert Bryczek,18,7,0,22
d2a9be6bf2de624c,Robert Drysdale,1981-10-05,190.5,,Orthodox,Light Heavyweight,2014-07-06,2014-07-06,0,0,0,1,1500.0,Robert Drysdale,7,0,0,6
96087e90d900f0ef,Robert Lucarelli,,188.0,,,,1994-03-11,1994-03-11,0,1,0,0,1460.0,,,,,
5cafbc97dba2e797,Robert McDaniel,1983-05-03,190.5,190.5,Southpaw,Middleweight,2013-04-13,2014-03-15,1,2,0,0,1466.9,Bubba McDaniel,31,10,0,26
960d6cae8879ba2b,Robert Peralta,1986-03-14,172.7,180.3,Orthodox,Featherweight,2011-09-17,2015-04-04,4,3,0,1,1505.8,Robbie Peralta,19,9,0,17
92aed9d16794f42b,Robert Ruchala,1998-05-15,172.7,182.9,Switch,Featherweight,2025-09-06,2026-04-04,0,2,0,0,1432.6,,,,,
546f8599a63c29da,Robert Sanchez,1986-03-05,167.6,167.6,Orthodox,Flyweight,2017-08-05,2018-09-08,1,2,0,0,1475.7,,,,,
0cd0456d6029cec2,Robert Valentin,1995-03-31,188.0,195.6,Orthodox,Middleweight,2024-08-24,2026-08-01,2,3,0,0,1498.9,,,,,
1dafccb62a0f98ec,Robert Whiteford,1983-04-12,175.3,175.3,Southpaw,Featherweight,2013-10-26,2016-04-10,2,3,0,0,1485.4,Rob Whiteford,17,5,0,11
e1147d3d2dabe1ce,Robert Whittaker,1990-12-20,182.9,185.4,Orthodox,Light Heavyweight,2012-12-14,2026-07-11,18,7,0,0,1798.6,Robert Whittaker (fighter),27,9,0,11
15ea371202eb25e1,Roberto Romero,2000-01-30,172.7,177.8,Orthodox,Featherweight,2024-11-16,2025-04-26,0,2,0,0,1427.8,,,,,
